Number of Passengers,Travel Distance,Number of Stations,Travel Time,Seat Availability,journey_month,journey_dayofweek,days_before_journey,seat_pressure,route_length_per_stop,is_peak_or_holiday,Class of Travel,Quota,Source Station,Destination Station,Train Type,Special Considerations,Holiday or Peak Season,booking_urgency_bucket,Age of Passengers
3,1103,17,38,153,12,4,244,0.0194805194805194,61.27777777777778,1,2AC,General,KOAA,JHS,Rajdhani,Defense Quota,Yes,early,Adult
5,1049,19,38,226,1,3,244,0.0220264317180616,52.45,1,1AC,Ladies,GKP,LKO,Shatabdi,No_Special_Consideration,Yes,early,Adult
3,1992,2,17,56,1,6,244,0.0526315789473684,664.0,1,2AC,Tatkal,SBC,ASR,Superfast,Senior Citizen,Yes,early,Senior Citizen
3,693,17,14,109,3,2,244,0.0272727272727272,38.5,0,Sleeper,Premium Tatkal,HWH,CSMT,Shatabdi,No_Special_Consideration,No,early,Child
3,1560,4,45,69,9,6,244,0.0428571428571428,312.0,1,3AC,Premium Tatkal,BCT,JU,Express,Defense Quota,Yes,early,Child
3,623,2,16,474,5,1,244,0.0063157894736842,207.66666666666663,1,1AC,Tatkal,LKO,LTT,Superfast,Defense Quota,Yes,early,Senior Citizen
1,485,6,13,214,3,4,244,0.0046511627906976,69.28571428571429,1,2AC,Tatkal,NDLS,CSMT,Rajdhani,Senior Citizen,Yes,early,Senior Citizen
5,1028,13,44,16,7,6,244,0.2941176470588235,73.42857142857143,1,1AC,Premium Tatkal,SBC,JU,Express,Defense Quota,Yes,early,Adult
1,356,3,11,381,5,2,244,0.0026178010471204,89.0,1,Sleeper,Premium Tatkal,MMCT,LTT,Express,Senior Citizen,Yes,early,Child
4,1467,15,25,473,10,4,244,0.0084388185654008,91.6875,0,1AC,Tatkal,NDLS,PNBE,Rajdhani,Defense Quota,No,early,Child
2,846,18,5,338,6,5,244,0.0058997050147492,44.526315789473685,1,1AC,Tatkal,BBS,ASR,Superfast,Defense Quota,Yes,early,Child
4,626,15,17,112,4,1,244,0.0353982300884955,39.125,0,3AC,Tatkal,MMCT,HWH,Express,Defense Quota,No,early,Senior Citizen
1,1191,7,39,243,6,5,244,0.0040983606557377,148.875,0,1AC,General,PNBE,BCT,Express,Defense Quota,No,early,Child
5,83,10,26,6,11,0,244,0.7142857142857143,7.545454545454546,0,2AC,Ladies,JU,GKP,Superfast,No_Special_Consideration,No,early,Senior Citizen
1,299,2,47,418,2,4,244,0.0023866348448687,99.66666666666669,0,2AC,General,GKP,MMCT,Superfast,Defense Quota,No,early,Senior Citizen
1,352,7,40,38,3,3,244,0.0256410256410256,44.0,0,1AC,Premium Tatkal,SC,ADI,Shatabdi,Defense Quota,No,early,Senior Citizen
5,831,9,14,292,9,0,244,0.0170648464163822,83.1,1,3AC,General,HWH,LTT,Rajdhani,Senior Citizen,Yes,early,Adult
1,592,17,38,181,5,0,244,0.0054945054945054,32.888888888888886,0,1AC,Ladies,LTT,JP,Rajdhani,Senior Citizen,No,early,Child
2,1403,9,43,285,9,2,244,0.0069930069930069,140.3,0,Sleeper,Premium Tatkal,PNBE,ASR,Superfast,Defense Quota,No,early,Adult
5,1575,4,36,261,5,4,244,0.0190839694656488,315.0,1,2AC,General,BBS,CNB,Rajdhani,Senior Citizen,Yes,early,Child
1,1366,15,11,104,10,4,244,0.0095238095238095,85.375,0,3AC,Premium Tatkal,PNBE,GKP,Superfast,No_Special_Consideration,No,early,Senior Citizen
5,734,14,9,11,3,2,244,0.4166666666666667,48.93333333333333,1,Sleeper,Premium Tatkal,NJP,GKP,Superfast,No_Special_Consideration,Yes,early,Adult
1,192,9,43,182,10,5,244,0.0054644808743169,19.2,1,Sleeper,General,JU,ADI,Shatabdi,Defense Quota,Yes,early,Child
3,1696,11,27,321,2,5,244,0.0093167701863354,141.33333333333334,0,3AC,Premium Tatkal,ADI,CSMT,Rajdhani,Defense Quota,No,early,Adult
5,1278,7,6,445,7,3,244,0.0112107623318385,159.75,0,3AC,Tatkal,JP,ASR,Express,No_Special_Consideration,No,early,Adult
1,736,13,12,125,9,1,244,0.0079365079365079,52.57142857142857,1,1AC,General,SC,CNB,Express,Defense Quota,Yes,early,Adult
4,1962,17,11,412,4,5,244,0.009685230024213,109.0,1,3AC,General,BSB,JP,Express,No_Special_Consideration,Yes,early,Child
4,1913,13,35,266,2,3,244,0.0149812734082397,136.64285714285714,0,3AC,Ladies,CSMT,SC,Rajdhani,No_Special_Consideration,No,early,Child
1,1084,9,34,130,11,0,244,0.0076335877862595,108.4,1,1AC,Tatkal,ASR,UMB,Shatabdi,Senior Citizen,Yes,early,Adult
1,1766,11,23,273,11,3,244,0.0036496350364963,147.16666666666666,1,3AC,Premium Tatkal,LTT,JU,Express,Defense Quota,Yes,early,Senior Citizen
2,1692,2,11,295,5,6,244,0.0067567567567567,564.0,1,2AC,Ladies,GKP,MMCT,Shatabdi,No_Special_Consideration,Yes,early,Senior Citizen
1,919,10,29,204,11,1,244,0.0048780487804878,83.54545454545455,1,Sleeper,Premium Tatkal,MMCT,CSMT,Rajdhani,No_Special_Consideration,Yes,early,Adult
2,1647,13,43,180,9,2,244,0.011049723756906,117.64285714285714,0,1AC,Tatkal,KOAA,JU,Express,No_Special_Consideration,No,early,Senior Citizen
4,1153,16,8,181,6,0,244,0.0219780219780219,67.82352941176471,1,2AC,General,BSB,ADI,Express,Senior Citizen,Yes,early,Adult
3,413,13,46,316,8,6,244,0.0094637223974763,29.5,1,1AC,Tatkal,JP,UMB,Rajdhani,Senior Citizen,Yes,early,Adult
5,649,11,21,21,4,2,244,0.2272727272727272,54.083333333333336,0,1AC,Ladies,JHS,JP,Shatabdi,Senior Citizen,No,early,Senior Citizen
4,777,19,11,160,9,6,244,0.0248447204968944,38.85,0,3AC,Ladies,BBS,PNBE,Superfast,Defense Quota,No,early,Child
2,324,18,43,429,3,4,244,0.0046511627906976,17.05263157894737,1,Sleeper,Tatkal,BBS,SC,Rajdhani,No_Special_Consideration,Yes,early,Adult
3,1239,15,12,314,11,2,244,0.0095238095238095,77.4375,1,2AC,Ladies,NDLS,BBS,Rajdhani,Senior Citizen,Yes,early,Senior Citizen
2,1344,16,24,138,6,1,244,0.014388489208633,79.05882352941177,1,1AC,Ladies,UMB,ASR,Rajdhani,Defense Quota,Yes,early,Adult
5,1961,18,4,337,7,2,244,0.014792899408284,103.21052631578948,0,2AC,Premium Tatkal,ASR,UMB,Express,Defense Quota,No,early,Adult
2,1809,3,23,414,10,1,244,0.0048192771084337,452.25,0,1AC,General,JU,JHS,Express,Senior Citizen,No,early,Child
4,135,18,4,455,8,0,244,0.0087719298245614,7.105263157894737,0,3AC,Ladies,KOAA,ASR,Shatabdi,Defense Quota,No,early,Adult
5,1112,18,31,343,11,6,244,0.0145348837209302,58.526315789473685,1,1AC,Ladies,PNBE,HWH,Rajdhani,No_Special_Consideration,Yes,early,Adult
2,613,10,39,371,2,2,244,0.0053763440860215,55.72727272727273,0,3AC,Ladies,KOAA,PNBE,Rajdhani,No_Special_Consideration,No,early,Adult
4,1249,16,47,286,12,1,244,0.0139372822299651,73.47058823529412,1,1AC,Ladies,LKO,BSB,Superfast,Defense Quota,Yes,early,Senior Citizen
4,929,3,18,429,7,5,244,0.0093023255813953,232.25,1,1AC,General,NJP,SBC,Superfast,Senior Citizen,Yes,early,Child
2,1511,2,8,304,7,5,244,0.0065573770491803,503.6666666666667,0,2AC,Ladies,CSMT,JHS,Rajdhani,Defense Quota,No,early,Senior Citizen
5,280,8,27,180,3,6,244,0.0276243093922651,31.11111111111111,1,1AC,General,ADI,LTT,Superfast,Defense Quota,Yes,early,Child
5,470,7,2,463,11,6,244,0.0107758620689655,58.75,1,2AC,Premium Tatkal,NJP,JU,Shatabdi,No_Special_Consideration,Yes,early,Adult
5,1219,6,16,338,4,6,244,0.0147492625368731,174.14285714285714,1,2AC,Tatkal,MMCT,ASR,Rajdhani,No_Special_Consideration,Yes,early,Adult
3,503,6,13,465,8,1,244,0.0064377682403433,71.85714285714286,0,2AC,Premium Tatkal,JHS,BBS,Shatabdi,No_Special_Consideration,No,early,Senior Citizen
1,489,2,25,280,4,1,244,0.0035587188612099,163.0,0,2AC,Tatkal,JP,JU,Rajdhani,Defense Quota,No,early,Child
4,799,17,46,482,1,4,244,0.0082815734989648,44.388888888888886,1,3AC,Tatkal,JHS,LTT,Shatabdi,Defense Quota,Yes,early,Senior Citizen
5,602,6,9,194,10,2,244,0.0256410256410256,86.0,1,1AC,Premium Tatkal,GKP,ASR,Shatabdi,Senior Citizen,Yes,early,Adult
1,1407,18,2,17,1,5,244,0.0555555555555555,74.05263157894737,0,1AC,Ladies,CSMT,CNB,Express,No_Special_Consideration,No,early,Child
3,1267,2,36,241,3,6,244,0.012396694214876,422.3333333333333,0,1AC,Tatkal,JP,MMCT,Superfast,No_Special_Consideration,No,early,Senior Citizen
1,818,8,11,28,4,1,244,0.0344827586206896,90.88888888888889,1,3AC,Tatkal,GKP,BCT,Shatabdi,Senior Citizen,Yes,early,Adult
5,690,15,28,324,12,5,244,0.0153846153846153,43.125,1,3AC,Tatkal,UMB,MMCT,Superfast,No_Special_Consideration,Yes,early,Senior Citizen
5,1450,4,43,449,12,3,244,0.0111111111111111,290.0,0,2AC,Tatkal,PNBE,KOAA,Shatabdi,No_Special_Consideration,No,early,Adult
4,1599,2,31,288,8,6,244,0.0138408304498269,533.0,1,3AC,Tatkal,JHS,JHS,Shatabdi,Defense Quota,Yes,early,Adult
5,759,19,31,273,11,3,244,0.0182481751824817,37.95,0,2AC,Premium Tatkal,LTT,NJP,Rajdhani,Senior Citizen,No,early,Child
4,1973,18,12,325,1,1,244,0.0122699386503067,103.84210526315788,1,2AC,Ladies,BCT,KOAA,Shatabdi,Senior Citizen,Yes,early,Senior Citizen
4,1670,5,11,175,4,2,244,0.0227272727272727,278.3333333333333,1,1AC,Tatkal,MAS,BSB,Express,Defense Quota,Yes,early,Adult
1,1953,16,44,163,2,2,244,0.0060975609756097,114.88235294117646,1,3AC,Ladies,NJP,BBS,Shatabdi,No_Special_Consideration,Yes,early,Child
3,904,4,25,9,2,3,244,0.3,180.8,0,2AC,Ladies,HWH,ADI,Express,No_Special_Consideration,No,early,Child
2,1254,7,37,146,2,4,244,0.0136054421768707,156.75,1,3AC,Tatkal,ASR,UMB,Shatabdi,Defense Quota,Yes,early,Senior Citizen
2,1993,14,10,229,6,2,244,0.008695652173913,132.86666666666667,1,Sleeper,General,JP,BBS,Rajdhani,Defense Quota,Yes,early,Adult
4,1692,3,26,211,1,1,244,0.0188679245283018,423.0,1,1AC,General,MMCT,BCT,Superfast,No_Special_Consideration,Yes,early,Senior Citizen
1,881,3,47,121,11,4,244,0.0081967213114754,220.25,1,2AC,General,HWH,CSMT,Superfast,Senior Citizen,Yes,early,Child
2,1929,17,42,174,9,6,244,0.0114285714285714,107.16666666666669,1,Sleeper,Tatkal,JP,NJP,Express,Defense Quota,Yes,early,Child
4,1840,19,10,376,12,3,244,0.0106100795755968,92.0,0,3AC,Ladies,NJP,CNB,Shatabdi,No_Special_Consideration,No,early,Child
5,757,11,10,192,6,5,244,0.0259067357512953,63.083333333333336,0,3AC,Tatkal,JU,PNBE,Express,Defense Quota,No,early,Senior Citizen
3,1894,5,2,228,11,5,244,0.0131004366812227,315.6666666666667,0,1AC,General,BCT,BSB,Shatabdi,No_Special_Consideration,No,early,Adult
1,132,14,11,103,5,2,244,0.0096153846153846,8.8,0,2AC,Ladies,MAS,LKO,Superfast,No_Special_Consideration,No,early,Child
3,1658,4,3,434,4,5,244,0.0068965517241379,331.6,0,2AC,Ladies,PNBE,UMB,Shatabdi,No_Special_Consideration,No,early,Adult
1,618,13,28,162,11,3,244,0.0061349693251533,44.142857142857146,1,3AC,General,CSMT,LTT,Rajdhani,No_Special_Consideration,Yes,early,Senior Citizen
5,974,7,23,392,7,5,244,0.0127226463104325,121.75,1,Sleeper,Tatkal,SC,GKP,Rajdhani,Senior Citizen,Yes,early,Senior Citizen
2,1134,8,11,375,11,1,244,0.0053191489361702,126.0,1,2AC,Tatkal,CNB,KOAA,Express,Defense Quota,Yes,early,Child
3,112,17,31,308,11,5,244,0.0097087378640776,6.222222222222222,0,2AC,Ladies,HWH,ADI,Shatabdi,Senior Citizen,No,early,Senior Citizen
1,1036,3,4,306,4,5,244,0.003257328990228,259.0,0,3AC,Tatkal,GKP,JU,Shatabdi,Defense Quota,No,early,Adult
4,1868,9,13,430,5,2,244,0.0092807424593967,186.8,0,2AC,Ladies,JHS,BCT,Express,No_Special_Consideration,No,early,Adult
5,1421,15,27,284,12,2,244,0.0175438596491228,88.8125,0,Sleeper,Ladies,BSB,PNBE,Rajdhani,Defense Quota,No,early,Adult
2,1798,13,27,475,10,4,244,0.0042016806722689,128.42857142857142,1,1AC,Ladies,SC,KOAA,Shatabdi,No_Special_Consideration,Yes,early,Child
2,1786,12,25,226,2,1,244,0.0088105726872246,137.3846153846154,1,1AC,Premium Tatkal,BCT,HWH,Superfast,No_Special_Consideration,Yes,early,Child
5,176,4,37,173,1,3,244,0.028735632183908,35.2,1,3AC,Ladies,NDLS,HWH,Rajdhani,No_Special_Consideration,Yes,early,Senior Citizen
2,845,14,47,456,5,5,244,0.0043763676148796,56.333333333333336,0,1AC,Ladies,LKO,MMCT,Rajdhani,Senior Citizen,No,early,Senior Citizen
3,620,7,28,304,5,6,244,0.0098360655737704,77.5,0,2AC,Tatkal,JU,SBC,Rajdhani,No_Special_Consideration,No,early,Senior Citizen
2,1981,11,16,34,7,3,244,0.0571428571428571,165.08333333333334,1,1AC,Tatkal,LKO,BBS,Superfast,No_Special_Consideration,Yes,early,Senior Citizen
5,856,13,17,485,11,6,244,0.0102880658436214,61.142857142857146,1,2AC,General,LTT,BSB,Shatabdi,Senior Citizen,Yes,early,Senior Citizen
3,1268,7,30,129,5,1,244,0.023076923076923,158.5,1,3AC,General,LKO,BSB,Superfast,Defense Quota,Yes,early,Child
5,740,5,37,157,2,2,244,0.0316455696202531,123.33333333333331,1,2AC,General,JHS,BCT,Rajdhani,Senior Citizen,Yes,early,Child
4,502,3,21,488,8,1,244,0.0081799591002045,125.5,0,3AC,General,SBC,JP,Rajdhani,No_Special_Consideration,No,early,Senior Citizen
1,830,7,46,348,4,6,244,0.0028653295128939,103.75,1,2AC,Premium Tatkal,CSMT,LTT,Rajdhani,No_Special_Consideration,Yes,early,Senior Citizen
4,494,11,26,61,4,5,244,0.064516129032258,41.166666666666664,1,1AC,Tatkal,KOAA,KOAA,Superfast,No_Special_Consideration,Yes,early,Child
1,612,4,8,419,11,5,244,0.0023809523809523,122.4,1,2AC,Premium Tatkal,SBC,LKO,Shatabdi,Senior Citizen,Yes,early,Senior Citizen
2,1256,19,39,489,8,1,244,0.0040816326530612,62.8,0,1AC,Ladies,SBC,BCT,Shatabdi,Defense Quota,No,early,Adult
3,1832,8,30,330,5,1,244,0.0090634441087613,203.55555555555551,1,2AC,Premium Tatkal,SBC,LTT,Express,Senior Citizen,Yes,early,Child
2,852,2,35,483,10,0,244,0.0041322314049586,284.0,1,Sleeper,Premium Tatkal,MMCT,JP,Shatabdi,Senior Citizen,Yes,early,Senior Citizen
5,1289,18,38,276,10,6,244,0.0180505415162454,67.84210526315789,0,1AC,General,BBS,JP,Superfast,Senior Citizen,No,early,Senior Citizen
4,1333,17,35,305,9,4,244,0.0130718954248366,74.05555555555556,1,Sleeper,Premium Tatkal,NJP,JHS,Superfast,Defense Quota,Yes,early,Senior Citizen
2,398,8,19,8,8,6,244,0.2222222222222222,44.22222222222222,0,1AC,General,JP,NJP,Rajdhani,Senior Citizen,No,early,Senior Citizen
4,101,8,34,424,7,2,244,0.0094117647058823,11.22222222222222,0,3AC,Premium Tatkal,UMB,CNB,Express,Senior Citizen,No,early,Adult
4,457,17,3,237,11,4,244,0.0168067226890756,25.38888888888889,1,2AC,General,NJP,KOAA,Rajdhani,Senior Citizen,Yes,early,Child
1,941,16,38,231,3,5,244,0.0043103448275862,55.35294117647059,1,3AC,Premium Tatkal,LTT,MMCT,Superfast,No_Special_Consideration,Yes,early,Senior Citizen
5,556,6,40,375,11,0,244,0.0132978723404255,79.42857142857143,0,Sleeper,Premium Tatkal,ADI,LKO,Shatabdi,Senior Citizen,No,early,Adult
2,153,15,25,143,1,1,244,0.0138888888888888,9.5625,1,Sleeper,Premium Tatkal,UMB,SBC,Superfast,No_Special_Consideration,Yes,early,Adult
5,1316,5,42,260,12,4,244,0.0191570881226053,219.33333333333337,0,3AC,General,SC,HWH,Rajdhani,Defense Quota,No,early,Child
2,1275,17,39,216,5,5,244,0.0092165898617511,70.83333333333333,1,2AC,Premium Tatkal,PNBE,SC,Express,Defense Quota,Yes,early,Adult
1,1476,19,10,458,11,1,244,0.0021786492374727,73.8,1,Sleeper,Tatkal,PNBE,ADI,Superfast,Senior Citizen,Yes,early,Child
5,875,9,29,222,7,6,244,0.0224215246636771,87.5,0,3AC,General,KOAA,CSMT,Rajdhani,Defense Quota,No,early,Senior Citizen
4,1310,11,11,287,8,3,244,0.0138888888888888,109.16666666666669,0,2AC,Ladies,BCT,UMB,Superfast,No_Special_Consideration,No,early,Adult
1,1922,10,23,347,11,2,244,0.0028735632183908,174.72727272727272,1,Sleeper,Premium Tatkal,MMCT,SC,Express,No_Special_Consideration,Yes,early,Adult
1,491,9,21,322,2,0,244,0.0030959752321981,49.1,0,Sleeper,Ladies,UMB,UMB,Express,No_Special_Consideration,No,early,Senior Citizen
2,1015,7,18,368,1,2,244,0.005420054200542,126.875,1,3AC,General,BBS,CSMT,Express,No_Special_Consideration,Yes,early,Child
2,1694,15,23,290,4,3,244,0.0068728522336769,105.875,0,1AC,Ladies,MAS,MMCT,Superfast,No_Special_Consideration,No,early,Adult
3,974,19,28,317,11,0,244,0.0094339622641509,48.7,0,1AC,Tatkal,MAS,CNB,Shatabdi,Senior Citizen,No,early,Senior Citizen
5,645,4,16,46,4,4,244,0.1063829787234042,129.0,1,3AC,Premium Tatkal,KOAA,MMCT,Express,Defense Quota,Yes,early,Adult
3,1270,6,24,300,9,0,244,0.0099667774086378,181.42857142857144,0,1AC,General,KOAA,LTT,Shatabdi,No_Special_Consideration,No,early,Child
4,281,18,2,0,4,1,244,4.0,14.789473684210526,0,Sleeper,Ladies,LTT,HWH,Express,Senior Citizen,No,early,Senior Citizen
1,59,16,40,360,5,1,244,0.002770083102493,3.4705882352941178,1,3AC,Premium Tatkal,UMB,MMCT,Superfast,Senior Citizen,Yes,early,Adult
2,1946,14,34,395,5,1,244,0.005050505050505,129.73333333333332,0,1AC,Tatkal,JP,MAS,Express,No_Special_Consideration,No,early,Child
3,347,7,11,173,3,5,244,0.0172413793103448,43.375,1,1AC,Ladies,ASR,MMCT,Superfast,No_Special_Consideration,Yes,early,Child
3,757,7,23,159,12,6,244,0.01875,94.625,0,1AC,Ladies,LTT,ASR,Rajdhani,No_Special_Consideration,No,early,Adult
2,318,16,27,397,7,0,244,0.0050251256281407,18.705882352941178,1,1AC,Premium Tatkal,JP,JU,Express,Senior Citizen,Yes,early,Adult
5,706,9,6,105,7,1,244,0.0471698113207547,70.6,0,3AC,Tatkal,CNB,CNB,Superfast,Defense Quota,No,early,Senior Citizen
5,355,3,5,339,10,6,244,0.0147058823529411,88.75,1,3AC,Ladies,JHS,GKP,Rajdhani,Senior Citizen,Yes,early,Child
1,1248,3,38,411,4,6,244,0.0024271844660194,312.0,1,Sleeper,Premium Tatkal,ADI,GKP,Shatabdi,Senior Citizen,Yes,early,Adult
5,988,18,19,455,2,0,244,0.0109649122807017,52.0,0,1AC,Tatkal,MMCT,JP,Rajdhani,No_Special_Consideration,No,early,Child
5,347,3,10,351,10,4,244,0.0142045454545454,86.75,1,1AC,Tatkal,JHS,CSMT,Shatabdi,Defense Quota,Yes,early,Senior Citizen
2,604,11,25,492,7,3,244,0.0040567951318458,50.333333333333336,1,1AC,Ladies,MMCT,UMB,Rajdhani,Defense Quota,Yes,early,Child
1,247,18,12,379,6,0,244,0.0026315789473684,13.0,0,Sleeper,Ladies,HWH,PNBE,Rajdhani,Defense Quota,No,early,Senior Citizen
3,800,2,40,234,12,0,244,0.0127659574468085,266.6666666666667,1,1AC,Premium Tatkal,LTT,CNB,Express,Senior Citizen,Yes,early,Adult
1,992,7,26,336,3,2,244,0.0029673590504451,124.0,1,1AC,Tatkal,ADI,BBS,Superfast,Senior Citizen,Yes,early,Adult
5,1270,16,16,31,11,4,244,0.15625,74.70588235294117,0,1AC,Ladies,HWH,SC,Rajdhani,Defense Quota,No,early,Child
2,312,15,5,465,5,1,244,0.0042918454935622,19.5,0,Sleeper,General,CNB,JP,Shatabdi,Senior Citizen,No,early,Adult
4,1909,8,28,408,11,0,244,0.0097799511002444,212.11111111111111,1,Sleeper,Ladies,JU,PNBE,Shatabdi,Senior Citizen,Yes,early,Adult
3,163,6,11,449,11,6,244,0.0066666666666666,23.285714285714285,0,2AC,General,UMB,PNBE,Express,No_Special_Consideration,No,early,Senior Citizen
4,865,16,19,246,10,2,244,0.0161943319838056,50.88235294117647,1,Sleeper,Premium Tatkal,SBC,NDLS,Shatabdi,No_Special_Consideration,Yes,early,Child
4,759,14,7,312,9,3,244,0.0127795527156549,50.6,0,Sleeper,Ladies,JU,JP,Rajdhani,Senior Citizen,No,early,Senior Citizen
1,1079,19,3,411,9,0,244,0.0024271844660194,53.95,0,Sleeper,General,CSMT,ADI,Rajdhani,Senior Citizen,No,early,Child
4,1536,12,39,211,2,4,244,0.0188679245283018,118.15384615384616,0,Sleeper,General,BSB,BSB,Rajdhani,No_Special_Consideration,No,early,Senior Citizen
4,1117,19,11,389,11,2,244,0.0102564102564102,55.85,0,Sleeper,General,PNBE,NDLS,Shatabdi,Senior Citizen,No,early,Child
5,352,3,45,142,7,6,244,0.0349650349650349,88.0,1,2AC,Tatkal,MMCT,BCT,Rajdhani,Senior Citizen,Yes,early,Adult
4,470,8,10,123,9,3,244,0.032258064516129,52.22222222222222,0,3AC,Ladies,ADI,MMCT,Superfast,Senior Citizen,No,early,Senior Citizen
3,1169,11,29,484,3,3,244,0.0061855670103092,97.41666666666669,0,1AC,Tatkal,JP,KOAA,Rajdhani,Senior Citizen,No,early,Adult
3,1437,11,46,94,1,6,244,0.031578947368421,119.75,1,1AC,General,LKO,JU,Shatabdi,No_Special_Consideration,Yes,early,Adult
4,1038,2,18,384,8,0,244,0.0103896103896103,346.0,1,1AC,Ladies,GKP,MAS,Express,No_Special_Consideration,Yes,early,Adult
4,254,6,46,62,2,0,244,0.0634920634920634,36.285714285714285,0,Sleeper,Ladies,MAS,NDLS,Shatabdi,No_Special_Consideration,No,early,Child
5,433,8,41,253,6,6,244,0.0196850393700787,48.111111111111114,0,1AC,Premium Tatkal,UMB,ADI,Shatabdi,Defense Quota,No,early,Senior Citizen
2,1656,4,24,316,4,1,244,0.0063091482649842,331.2,0,3AC,Ladies,PNBE,MAS,Rajdhani,Defense Quota,No,early,Child
3,772,14,2,205,5,4,244,0.0145631067961165,51.46666666666667,1,3AC,Ladies,SBC,BCT,Rajdhani,Defense Quota,Yes,early,Senior Citizen
2,1877,9,24,297,4,3,244,0.0067114093959731,187.7,0,2AC,Ladies,NJP,HWH,Express,Defense Quota,No,early,Child
2,935,4,24,29,2,1,244,0.0666666666666666,187.0,0,1AC,General,MMCT,LKO,Superfast,Defense Quota,No,early,Senior Citizen
1,276,11,11,388,11,6,244,0.0025706940874035,23.0,0,Sleeper,General,NDLS,JHS,Superfast,Defense Quota,No,early,Child
4,1215,17,23,353,5,5,244,0.0112994350282485,67.5,1,1AC,Ladies,LKO,CSMT,Superfast,Defense Quota,Yes,early,Child
4,490,8,6,483,9,1,244,0.0082644628099173,54.44444444444444,0,1AC,Premium Tatkal,BBS,SC,Express,No_Special_Consideration,No,early,Child
3,460,14,20,152,12,1,244,0.0196078431372549,30.666666666666668,0,Sleeper,Premium Tatkal,JHS,MAS,Rajdhani,No_Special_Consideration,No,early,Senior Citizen
2,1437,8,7,63,1,0,244,0.03125,159.66666666666666,1,2AC,Ladies,LTT,ADI,Express,No_Special_Consideration,Yes,early,Adult
2,1238,13,40,47,5,4,244,0.0416666666666666,88.42857142857143,1,2AC,General,NJP,KOAA,Shatabdi,Senior Citizen,Yes,early,Child
3,1268,6,8,276,1,5,244,0.0108303249097472,181.1428571428571,1,1AC,Ladies,BBS,UMB,Rajdhani,No_Special_Consideration,Yes,early,Adult
4,1204,3,9,457,6,4,244,0.0087336244541484,301.0,1,2AC,Premium Tatkal,ASR,MMCT,Express,No_Special_Consideration,Yes,early,Adult
4,1692,19,27,241,6,1,244,0.0165289256198347,84.6,0,Sleeper,Premium Tatkal,ADI,NDLS,Rajdhani,No_Special_Consideration,No,early,Senior Citizen
5,1417,15,32,367,11,5,244,0.0135869565217391,88.5625,0,1AC,General,CSMT,GKP,Express,Defense Quota,No,early,Child
2,1877,3,26,461,3,0,244,0.0043290043290043,469.25,0,Sleeper,Ladies,MMCT,JP,Express,No_Special_Consideration,No,early,Senior Citizen
4,1042,14,28,270,6,0,244,0.014760147601476,69.46666666666667,0,3AC,Tatkal,MMCT,LKO,Shatabdi,Defense Quota,No,early,Adult
3,1605,5,17,85,3,0,244,0.0348837209302325,267.5,1,3AC,General,KOAA,UMB,Rajdhani,Senior Citizen,Yes,early,Child
4,1979,6,10,156,1,5,244,0.0254777070063694,282.7142857142857,1,1AC,Ladies,JU,HWH,Express,No_Special_Consideration,Yes,early,Adult
3,1074,9,23,425,1,2,244,0.0070422535211267,107.4,1,2AC,Tatkal,JHS,BCT,Express,Defense Quota,Yes,early,Adult
3,799,12,47,52,8,3,244,0.0566037735849056,61.46153846153846,0,Sleeper,Premium Tatkal,HWH,JP,Rajdhani,Defense Quota,No,early,Adult
4,136,16,36,20,12,5,244,0.1904761904761904,8.0,1,1AC,Tatkal,ASR,PNBE,Express,No_Special_Consideration,Yes,early,Child
2,756,10,26,65,7,2,244,0.0303030303030303,68.72727272727273,0,1AC,General,NDLS,SC,Express,Defense Quota,No,early,Senior Citizen
4,1656,10,9,478,1,1,244,0.0083507306889352,150.54545454545453,1,Sleeper,Premium Tatkal,KOAA,GKP,Rajdhani,Senior Citizen,Yes,early,Child
1,1346,2,3,482,1,5,244,0.0020703933747412,448.6666666666667,0,1AC,Tatkal,ADI,SC,Shatabdi,Defense Quota,No,early,Senior Citizen
2,1390,16,18,345,5,6,244,0.0057803468208092,81.76470588235294,1,Sleeper,Tatkal,BBS,JHS,Superfast,Defense Quota,Yes,early,Adult
1,1469,11,35,249,1,5,244,0.004,122.41666666666669,1,1AC,Premium Tatkal,LKO,SC,Superfast,Defense Quota,Yes,early,Child
1,1252,13,46,288,8,3,244,0.0034602076124567,89.42857142857143,0,3AC,General,NJP,MMCT,Rajdhani,No_Special_Consideration,No,early,Child
1,906,15,7,291,11,4,244,0.0034246575342465,56.625,0,1AC,Tatkal,BCT,GKP,Express,Defense Quota,No,early,Senior Citizen
4,1768,3,36,24,10,2,244,0.16,442.0,1,3AC,Ladies,JU,HWH,Shatabdi,Senior Citizen,Yes,early,Adult
1,215,7,8,282,2,2,244,0.0035335689045936,26.875,1,1AC,Ladies,CNB,CSMT,Express,Senior Citizen,Yes,early,Child
4,1828,12,39,63,11,4,244,0.0625,140.6153846153846,0,3AC,Tatkal,CNB,SC,Shatabdi,No_Special_Consideration,No,early,Adult
2,700,3,25,440,3,3,244,0.0045351473922902,175.0,0,1AC,General,BSB,LTT,Superfast,Defense Quota,No,early,Senior Citizen
1,121,15,26,169,4,6,244,0.0058823529411764,7.5625,0,2AC,Tatkal,BSB,GKP,Shatabdi,No_Special_Consideration,No,early,Senior Citizen
